loss,acc,test_loss,test_acc
0.55708,0.875,0.97430,0.68125
0.12813,0.938,0.81909,0.74500
0.19915,0.938,0.85003,0.72625
0.11708,0.938,0.75888,0.75000
0.11410,0.938,0.85602,0.71000
0.34313,0.875,1.02986,0.63000
0.52574,0.812,0.88727,0.71562
0.34358,0.938,0.82654,0.73875
0.32147,0.875,0.75863,0.76250
0.23195,0.875,0.97390,0.68625
0.58574,0.875,0.80276,0.75313
0.24823,0.938,0.87178,0.72500
0.22997,0.875,0.96308,0.67563
0.26940,0.938,0.81703,0.73375
0.08890,1.000,0.87222,0.72313
0.28702,0.875,0.81236,0.73438
0.27508,0.938,0.82496,0.72500
0.48466,0.812,0.91685,0.69750
0.44200,0.875,0.82321,0.72813
0.26886,0.938,0.78383,0.73813
0.41847,0.812,0.80278,0.73375
0.80221,0.812,0.81732,0.73313
0.52571,0.875,1.03676,0.63938
0.13205,1.000,0.89761,0.70562
0.32082,0.938,0.89177,0.70000
0.17514,0.938,0.80539,0.73500
0.82774,0.812,0.77240,0.74938
0.30777,0.875,0.95130,0.67812
0.30373,0.938,0.99418,0.66375
0.37575,0.938,0.94400,0.68812
0.36135,0.812,0.77102,0.75187
0.57517,0.812,0.87272,0.71750
0.14806,1.000,0.81637,0.73750
0.15632,1.000,0.94901,0.70000
0.55325,0.875,0.79003,0.75187
0.18788,0.875,0.77745,0.75562
0.26246,0.938,0.88786,0.70937
0.31953,0.812,0.83904,0.73625
0.70964,0.750,1.00425,0.67063
0.27883,0.938,0.83748,0.73625
0.05442,1.000,0.81404,0.74250
0.10600,1.000,0.86354,0.73500
0.32426,0.938,0.84166,0.74250
0.36063,0.875,0.79123,0.76187
0.20097,0.875,0.84339,0.73438
0.33204,0.875,0.83626,0.73375
0.42828,0.812,0.80438,0.74875
0.45627,0.812,0.91200,0.70125
0.51140,0.812,0.83204,0.72500
1.10989,0.750,0.90706,0.70937
0.58285,0.875,0.88644,0.71000
0.12043,0.938,0.99244,0.64312
0.13237,0.938,0.95871,0.68000
0.39472,0.938,0.82752,0.73062
0.47431,0.750,0.86354,0.72813
0.49302,0.750,0.82671,0.74000
0.34727,0.875,1.01173,0.67188
0.92684,0.750,0.80068,0.74062
0.70110,0.875,0.82409,0.72625
0.35509,0.938,0.87422,0.72125
0.28790,0.938,0.83948,0.73750
0.05185,1.000,0.79053,0.75313
0.34755,0.812,0.91028,0.70813
0.10637,1.000,0.82615,0.74813
0.34442,0.875,0.89759,0.71437
0.03507,1.000,0.81029,0.73562
0.63204,0.812,0.88814,0.72313
0.15162,0.938,0.82353,0.74125
0.29268,0.938,0.80650,0.74625
0.23078,0.875,0.85573,0.72688
0.45079,0.875,1.02154,0.69000
0.16452,0.938,0.87946,0.72000
0.32866,0.938,0.86108,0.73062
0.19132,0.938,0.89245,0.71125
0.20710,0.875,0.93604,0.71437
0.20166,0.875,1.02087,0.65563
0.27916,0.875,0.88861,0.71000
0.14831,1.000,0.78952,0.76625
0.05013,1.000,0.85032,0.72625
0.42619,0.875,0.91024,0.70688
0.12205,0.938,0.88942,0.71625
1.05323,0.688,0.86088,0.72750
0.51113,0.875,1.00643,0.67437
0.39826,0.875,0.79637,0.74750
0.51586,0.750,0.87019,0.71875
0.52776,0.875,0.80887,0.74625
0.28629,0.875,0.84697,0.72313
0.12055,1.000,0.83066,0.74375
0.46430,0.875,0.88790,0.71688
0.66130,0.750,0.94785,0.70750
0.24466,0.875,0.90441,0.71062
0.32090,0.938,0.74211,0.76812
0.25131,0.875,0.85309,0.71188
0.33075,0.875,0.85241,0.71437
0.17306,1.000,0.74281,0.75750
0.35222,0.938,0.86228,0.72188
0.59115,0.812,0.95702,0.69500
0.11556,0.938,0.89442,0.70813
0.46350,0.812,0.88559,0.71375
0.27311,0.938,1.13969,0.62438
0.21766,0.938,0.84043,0.73687
0.07023,1.000,0.83606,0.73313
0.29106,0.875,0.88562,0.71750
0.37987,0.812,0.81811,0.75062
0.06402,1.000,0.80791,0.74750
0.20117,1.000,0.86598,0.72625
0.30882,0.938,0.81416,0.75438
0.24420,0.938,0.96283,0.68688
0.38412,0.875,0.86459,0.72562
0.41018,0.875,1.00092,0.67250
0.27189,0.938,0.80193,0.74687
0.41478,0.812,0.83757,0.74625
0.11149,1.000,0.80204,0.74625
0.76681,0.812,0.82174,0.74313
0.72884,0.750,0.87988,0.71688
0.32197,0.812,0.80466,0.74875
0.48465,0.875,0.88740,0.71875
0.29163,0.875,0.85806,0.72188
0.23898,0.938,0.81111,0.73875
0.35287,0.875,0.80089,0.75500
0.34246,0.938,0.93396,0.72188
0.53925,0.750,0.83232,0.72813
0.18245,0.938,0.81983,0.74000
0.36788,0.875,0.81805,0.74687
0.38933,0.875,0.83365,0.74500
0.51412,0.812,0.79623,0.75000
0.09501,1.000,0.93538,0.70125
0.48090,0.812,0.92340,0.70125
0.46606,0.812,0.80516,0.75187
0.16341,0.938,0.92915,0.69312
0.11092,0.938,0.80857,0.73938
0.45342,0.938,0.83850,0.74250
0.06508,1.000,0.91756,0.70625
0.05850,1.000,0.94901,0.70188
0.27564,0.875,0.96235,0.68688
0.26044,0.938,0.95700,0.69875
0.09149,1.000,0.93318,0.70562
0.08665,1.000,0.80583,0.74062
0.12059,1.000,0.85481,0.73188
0.19312,0.938,0.81568,0.74125
0.65732,0.750,0.85508,0.71437
0.32079,0.812,0.89242,0.71313
0.22961,1.000,0.84106,0.72375
0.35568,0.875,0.86592,0.72062
0.24111,0.938,0.78535,0.75313
0.68521,0.750,1.05212,0.66187
0.33166,0.812,0.90077,0.70188
0.17371,0.938,0.78767,0.75313
0.24616,0.938,0.81291,0.74438
0.04655,1.000,0.87768,0.73062
0.14022,0.938,0.81214,0.75125
0.37597,0.875,0.88156,0.71188
0.61762,0.688,0.82508,0.74375
0.16986,0.938,0.91299,0.71375
0.28100,0.938,0.83412,0.72813
0.45767,0.812,0.93792,0.71750
0.20898,0.938,0.90749,0.72250
0.25356,0.938,1.15931,0.61500
0.29775,0.875,0.87358,0.72188
0.11738,1.000,0.87828,0.72750
0.07016,1.000,0.91227,0.71688
0.17635,0.875,0.88164,0.72125
0.36406,0.875,0.84193,0.72875
0.22081,0.875,0.81244,0.74438
0.04334,1.000,0.83132,0.73562
0.06504,1.000,1.02543,0.65500
0.27083,0.938,0.96819,0.70813
0.15466,0.938,0.87856,0.72875
0.26906,0.875,0.85638,0.72375
0.71316,0.812,0.85545,0.73250
0.18145,0.938,0.84484,0.72813
0.22265,0.875,0.81701,0.74313
0.32013,0.812,0.93333,0.70437
0.64190,0.750,0.87370,0.74750
0.39350,0.812,0.94210,0.71313
0.12208,1.000,0.85586,0.73500
0.03910,1.000,0.82365,0.74375
0.37965,0.750,0.81775,0.74062
0.02392,1.000,0.86755,0.72500
0.58383,0.688,0.85742,0.72875
0.03937,1.000,0.85448,0.73625
0.39140,0.812,0.88749,0.74062
0.44793,0.875,0.87070,0.72250
0.48325,0.750,0.78887,0.74500
0.05828,1.000,0.90770,0.70937
0.50550,0.875,0.89203,0.70688
0.01714,1.000,0.85639,0.73375
0.54819,0.875,0.88345,0.73125
0.34259,0.875,0.83614,0.74125
0.41347,0.875,1.00794,0.67188
0.59777,0.688,0.82639,0.72688
0.16528,0.938,0.83487,0.72937
0.60706,0.812,0.94601,0.69188
0.27538,0.938,0.84930,0.73687
0.68400,0.750,0.82883,0.74187
0.54893,0.688,0.81471,0.75062
0.05797,1.000,0.81882,0.74625
0.19147,0.875,0.81229,0.75375
0.60450,0.938,0.80669,0.75313
0.26191,0.938,0.85525,0.73938
0.28389,0.938,0.90488,0.73687
0.04911,1.000,0.90245,0.72688
0.25322,0.938,0.87126,0.74687
0.31287,0.875,0.89934,0.71750
0.23441,0.875,0.86391,0.73625
0.18017,0.938,0.80850,0.75562
0.67506,0.812,0.87489,0.73438
0.20709,0.875,0.94354,0.72188
0.09915,1.000,0.88806,0.72937
0.43909,0.875,0.84027,0.74313
0.37240,0.875,0.85636,0.73875
0.29960,0.875,0.88961,0.72625
0.16291,0.938,0.85251,0.73375
0.20542,0.938,0.81257,0.74938
0.29644,0.938,0.83441,0.74500
0.49325,0.750,0.81682,0.74875
0.07450,1.000,0.76513,0.75562
0.50590,0.750,0.85429,0.72125
0.32571,0.812,0.80931,0.73875
0.22849,0.938,0.80835,0.74313
0.18129,0.938,0.94739,0.66438
0.57878,0.875,0.85683,0.72625
0.57450,0.750,0.87343,0.72125
0.44208,0.812,0.81784,0.73938
0.27070,0.938,0.82243,0.73250
0.60051,0.750,0.86187,0.71313
0.18737,0.938,0.80152,0.75062
0.33797,0.938,0.88328,0.71625
0.23726,1.000,0.82152,0.75187
0.14513,0.938,0.82008,0.74313
0.04452,1.000,0.80972,0.74438
0.24376,0.875,0.80425,0.75938
0.27253,0.938,0.89805,0.72375
0.18053,0.938,1.03973,0.65250
0.30860,0.875,0.92907,0.70562
0.40492,0.875,0.83045,0.73938
0.33036,0.938,0.86102,0.73250
0.45738,0.812,0.85172,0.73625
0.25454,0.938,0.88666,0.72313
0.10232,1.000,0.84146,0.75562
0.37755,0.812,0.85415,0.72625
0.40409,0.750,0.83120,0.74250
0.05226,1.000,0.80593,0.74875
0.52838,0.875,0.93191,0.71625
0.41933,0.812,0.85190,0.75125
0.41663,0.812,0.81009,0.75438
0.36273,0.875,0.81727,0.75750
0.22285,0.938,0.83818,0.74500
0.57587,0.688,0.81832,0.74250
0.11880,0.938,0.81476,0.74750
0.49395,0.812,0.81652,0.74625
0.39588,0.812,0.87791,0.73313
0.11801,0.938,0.88915,0.72250
0.11061,0.938,0.88972,0.71750
0.14930,0.938,0.84562,0.73687
0.89075,0.688,0.83374,0.73313
0.22804,0.938,0.84691,0.74250
0.57366,0.812,1.01963,0.66187
0.40646,0.875,0.84726,0.72937
0.08857,1.000,0.85070,0.73375
0.44579,0.812,0.80425,0.75813
0.07800,1.000,0.82580,0.74500
0.13564,0.938,0.83785,0.74250
0.04563,1.000,0.83150,0.75313
0.33098,0.938,0.83783,0.74750
0.02942,1.000,0.91991,0.70562
